transaction_id,transaction_datetime,account_id,customer_id,channel,type,status,category,subcategory,merchant,mcc,amount_brl,currency,installments,card_present,authorization_code,city,state,country,is_fraud,has_chargeback,balance_after_brl
T00007500,2025-08-18 05:06:58,A000033,C00014,Cartão Online,Crédito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,34.19,BRL,1,False,XC8PT6,Vitória da Conquista,BA,Brasil,False,False,8167.75
T00007501,2025-12-18 14:20:55,A001309,C00869,Internet Banking,Crédito,Aprovada,Compras,Eletrônicos,FastShop,5732.0,170.79,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,3610.46
T00007502,2025-01-19 08:20:47,A000355,C00505,Internet Banking,Débito,Aprovada,Serviços,Telefonia,TIM,4814.0,397.65,BRL,1,,,Brasília,DF,Brasil,False,False,3613.47
T00007503,2024-11-12 06:47:55,A002091,C01040,Cartão Presencial,Crédito,Aprovada,Transporte,Pedágio,Veloe,,33.43,BRL,1,True,ZPUUR4,Blumenau,SC,Brasil,False,False,6176.15
T00007504,2025-12-31 22:45:47,A001997,C01057,Saque ATM,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,600.0,BRL,1,,,Porto Alegre,RS,Brasil,False,False,3427.41
T00007505,2025-09-25 13:30:49,A001187,C00992,PIX,Débito,Falha,Saúde,Farmácia,Drogasil,5912.0,268.99,BRL,1,,,Florianópolis,SC,Brasil,False,False,4386.4
T00007506,2025-09-27 20:23:22,A001748,C00829,TED,Débito,Aprovada,Compras,E-commerce,Amazon,5969.0,438.75,BRL,1,,,Goiânia,GO,Brasil,False,False,0.0
T00007507,2025-05-17 17:54:00,A001733,C01025,Cartão Presencial,Crédito,Aprovada,Serviços,Assinatura,Microsoft 365,4899.0,71.66,BRL,1,True,2EDCUN,Brasília,DF,Brasil,False,True,424.65
T00007508,2025-12-17 20:23:54,A001792,C00525,Boleto,Débito,Aprovada,Habitação,Luz,Enel,4900.0,1536.4,BRL,1,,,Salvador,BA,Brasil,False,False,2464.99
T00007509,2025-03-25 10:04:12,A000450,C00155,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,710.59,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,708.2
T00007510,2025-02-09 10:46:28,A002191,C00723,Saque ATM,Débito,Aprovada,Saúde,Laboratório,Dasa,8071.0,300.0,BRL,1,,,Brasília,DF,Brasil,False,False,774.03
T00007511,2025-04-18 19:44:37,A000498,C00467,PIX,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,124.78,BRL,1,,,Porto Alegre,RS,Brasil,False,False,5470.61
T00007512,2026-01-16 19:17:32,A001648,C00060,PIX,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,203.77,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,3496.08
T00007513,2025-04-28 13:10:57,A002069,C01178,Cartão Presencial,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,347.17,BRL,1,True,RA87LK,Maringá,PR,Brasil,False,False,1987.46
T00007514,2024-12-30 10:16:59,A001753,C00236,PIX,Débito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,563.09,BRL,1,,,Maringá,PR,Brasil,False,False,2494.1
T00007515,2025-05-25 01:44:19,A000471,C00725,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,473.85,BRL,1,,,Niterói,RJ,Brasil,False,False,2124.78
T00007516,2024-10-25 22:20:06,A001336,C00587,App,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,856.02,BRL,1,,,Santos,SP,Brasil,False,False,1156.77
T00007517,2026-02-09 14:21:42,A000893,C00628,PIX,Débito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,105.35,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,6013.77
T00007518,2026-03-03 07:47:36,A001554,C01297,PIX,Débito,Aprovada,Serviços,Assinatura,Dropbox,4899.0,508.6,BRL,1,,,Feira de Santana,BA,Brasil,False,False,0.0
T00007519,2025-09-18 02:43:43,A001713,C01228,Internet Banking,Débito,Aprovada,Habitação,Condomínio,Condomínio Alpha,6536.0,1723.87,BRL,1,,,Londrina,PR,Brasil,False,False,6920.51
T00007520,2025-06-01 11:37:56,A002016,C00766,Boleto,Débito,Aprovada,Transporte,Aplicativo,99,4121.0,464.0,BRL,1,,,Niterói,RJ,Brasil,False,False,487.55
T00007521,2025-06-24 03:35:45,A000977,C00853,PIX,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,573.87,BRL,1,,,São José dos Campos,SP,Brasil,False,False,4752.19
T00007522,2025-08-04 10:36:41,A001879,C01225,PIX,Débito,Estornada,Compras,Livraria,Saraiva,5942.0,948.38,BRL,1,,,Feira de Santana,BA,Brasil,False,False,2169.9
T00007523,2025-12-26 04:42:44,A000644,C00952,Boleto,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,696.71,BRL,1,,,Campinas,SP,Brasil,False,False,2793.7
T00007524,2025-03-28 14:18:57,A000955,C00698,PIX,Débito,Aprovada,Saúde,Laboratório,Fleury,8071.0,1435.99,BRL,1,,,Olinda,PE,Brasil,False,False,3364.77
T00007525,2025-02-15 11:15:23,A001276,C01160,DOC,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,1115.0,BRL,1,,,Brasília,DF,Brasil,False,False,0.0
T00007526,2024-09-20 07:47:06,A001922,C01324,PIX,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,764.82,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,7917.18
T00007527,2025-10-12 19:56:48,A000893,C00628,Cartão Online,Crédito,Aprovada,Lazer,Cinema,Cinemark,7832.0,69.04,BRL,1,False,,Blumenau,SC,Brasil,False,False,4254.58
T00007528,2026-02-26 19:09:54,A000751,C00570,Internet Banking,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,671.75,BRL,1,,,Recife,PE,Brasil,False,False,3790.7
T00007529,2025-07-16 11:17:45,A000554,C00256,Boleto,Débito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,344.09,BRL,1,,,São José dos Campos,SP,Brasil,False,False,5848.93
T00007530,2025-09-14 16:09:24,A001617,C01230,DOC,Débito,Aprovada,Lazer,Show,Ticketmaster,7922.0,807.82,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,3628.15
T00007531,2025-06-09 09:38:04,A002084,C00176,PIX,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,462.11,BRL,1,,,Brasília,DF,Brasil,False,False,0.0
T00007532,2025-12-06 01:43:30,A002051,C00591,TED,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,1694.3,BRL,1,,,Caruaru,PE,Brasil,False,False,8257.42
T00007533,2025-09-01 15:14:55,A001955,C01280,Saque ATM,Débito,Aprovada,Transporte,Combustível,Shell Select,5541.0,300.0,BRL,1,,,Goiânia,GO,Brasil,False,False,6678.6
T00007534,2025-03-04 19:30:16,A001707,C01080,Saque ATM,Débito,Aprovada,Transporte,Combustível,Shell Select,5541.0,400.0,BRL,1,,,Goiânia,GO,Brasil,False,False,5463.18
T00007535,2025-10-17 04:24:07,A000395,C00501,PIX,Débito,Aprovada,Alimentação,Restaurante,Sabor & Cia,,1143.74,BRL,1,,,Caruaru,PE,Brasil,False,False,5216.9
T00007536,2024-09-27 00:42:36,A001630,C01140,Cartão Online,Débito,Aprovada,Habitação,Água,Corsan,4900.0,435.78,BRL,1,False,,Belo Horizonte,MG,Brasil,False,False,5128.63
T00007537,2024-10-19 10:01:22,A000938,C00260,Boleto,Débito,Aprovada,Compras,Livraria,Saraiva,5942.0,312.47,BRL,1,,,Campinas,SP,Brasil,False,False,2019.15
T00007538,2025-01-19 14:46:01,A001298,C00953,Saque ATM,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,20.0,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,3254.12
T00007539,2025-05-30 19:27:50,A001815,C00901,TED,Débito,Aprovada,Habitação,Luz,Enel,4900.0,2201.82,BRL,1,,,Porto Alegre,RS,Brasil,False,False,2031.71
T00007540,2025-03-22 23:49:40,A000729,C01094,PIX,Débito,Aprovada,Lazer,Bar,Pub 77,5813.0,1196.05,BRL,1,,,Salvador,BA,Brasil,False,False,2105.51
T00007541,2026-02-20 18:17:49,A001711,C00452,TED,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,942.51,BRL,1,,,Maringá,PR,Brasil,False,False,3122.49
T00007542,2025-10-20 21:11:18,A000675,C00688,Cartão Online,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,292.83,BRL,1,False,7QPUUW,Florianópolis,SC,Brasil,False,False,0.0
T00007543,2025-07-27 04:26:52,A001738,C00814,App,Débito,Aprovada,Impostos,IPVA,Detran,,1301.81,BRL,1,,,Contagem,MG,Brasil,False,False,3147.23
T00007544,2025-05-01 20:22:18,A002011,C00055,Cartão Presencial,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,325.39,BRL,1,True,2AETD4,Caxias do Sul,RS,Brasil,False,False,4532.56
T00007545,2025-06-05 08:32:55,A001315,C00788,PIX,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,2337.11,BRL,1,,,Porto Alegre,RS,Brasil,False,False,1478.11
T00007546,2025-01-27 06:25:56,A000809,C00248,PIX,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,749.33,BRL,1,,,Porto Alegre,RS,Brasil,False,False,5773.72
T00007547,2024-10-17 21:22:29,A000207,C01352,TED,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,765.1,BRL,1,,,Santos,SP,Brasil,False,False,4432.63
T00007548,2025-02-24 18:03:52,A000121,C00293,PIX,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,824.83,BRL,1,,,Recife,PE,Brasil,False,False,4245.7
T00007549,2025-03-22 15:17:07,A001657,C00294,TED,Débito,Aprovada,Lazer,Streaming,Netflix,4899.0,321.99,BRL,1,,,Caruaru,PE,Brasil,False,False,4184.86
T00007550,2024-10-29 10:38:04,A000892,C00499,PIX,Débito,Aprovada,Transporte,Aplicativo,99,4121.0,229.42,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,0.0
T00007551,2024-11-07 23:00:15,A001198,C01172,Cartão Presencial,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,,128.62,BRL,1,True,W9JHBG,Salvador,BA,Brasil,False,False,3230.1
T00007552,2024-11-26 08:36:08,A001968,C00920,Cartão Online,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,154.26,BRL,1,False,4ZAJC4,Uberlândia,MG,Brasil,False,False,2556.41
T00007553,2025-11-05 18:50:42,A000144,C00865,Cartão Presencial,Crédito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,43.63,BRL,1,,DZGS8E,Olinda,PE,Brasil,False,False,1501.32
T00007554,2024-09-26 04:24:05,A000547,C00884,Cartão Presencial,Crédito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,30.34,BRL,1,,69EB4P,Olinda,PE,Brasil,False,False,6341.22
T00007555,2025-04-11 12:40:27,A002009,C00924,TED,Débito,Pendente,Habitação,Condomínio,Condomínio Jardins,6536.0,1394.3,BRL,1,,,Porto Alegre,RS,Brasil,False,False,0.0
T00007556,2026-01-23 22:14:36,A000248,C00677,Internet Banking,Débito,Aprovada,Lazer,Show,Eventim,7922.0,161.42,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,6263.05
T00007557,2024-11-21 04:49:14,A001307,C00613,PIX,Débito,Aprovada,Transporte,Pedágio,Veloe,4784.0,209.76,BRL,1,,,Contagem,MG,Brasil,False,False,2168.29
T00007558,2026-02-28 20:18:59,A001132,C00993,Boleto,Débito,Aprovada,Serviços,Academia,Smart Fit,7997.0,203.67,BRL,1,,,Feira de Santana,BA,Brasil,False,False,4832.35
T00007559,2025-10-13 02:58:41,A002177,C01354,Saque ATM,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,400.0,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,5012.56
T00007560,2024-10-31 22:48:45,A001838,C01217,Saque ATM,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,200.0,BRL,1,,,Niterói,RJ,Brasil,False,False,6014.56
T00007561,2026-01-18 12:52:23,A000354,C01167,Boleto,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,1378.75,BRL,1,,,São José dos Campos,SP,Brasil,False,False,2644.92
T00007562,2025-08-06 01:30:57,A000047,C00705,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,60.53,BRL,1,True,379WE5,Caruaru,PE,Brasil,False,False,0.0
T00007563,2025-10-08 15:50:28,A000659,C00922,Boleto,Débito,Aprovada,Lazer,Bar,Pub 77,5813.0,1187.66,BRL,1,,,Contagem,MG,Brasil,False,False,2777.32
T00007564,2025-12-25 20:19:27,A001189,C00681,App,Débito,Aprovada,Saúde,Farmácia,Pague Menos,5912.0,538.96,BRL,1,,,Campinas,SP,Brasil,False,False,1374.39
T00007565,2025-11-22 21:56:29,A002036,C00961,App,Crédito,Pendente,Alimentação,Delivery,Uber Eats,5812.0,665.34,BRL,1,,,Feira de Santana,BA,Brasil,False,False,8796.59
T00007566,2025-04-09 21:12:08,A001260,C00909,App,Crédito,Pendente,Transporte,Pedágio,Veloe,4784.0,580.12,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,2537.33
T00007567,2025-01-18 10:09:33,A000793,C01180,PIX,Débito,Aprovada,Compras,Vestuário,Loja Fashion,5651.0,557.12,BRL,1,,,Goiânia,GO,Brasil,False,False,4396.03
T00007568,2025-06-22 21:51:37,A001549,C00304,App,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,1006.5,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,9950.07
T00007569,2025-09-21 20:03:40,A001525,C01032,PIX,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,1595.85,BRL,1,,,Londrina,PR,Brasil,False,False,0.0
T00007570,2025-04-01 06:38:25,A001584,C00195,PIX,Débito,Aprovada,Serviços,Telefonia,Vivo,4814.0,737.72,BRL,1,,,Goiânia,GO,Brasil,False,False,0.0
T00007571,2025-03-02 15:15:50,A001715,C00016,PIX,Débito,Aprovada,Lazer,Streaming,Netflix,4899.0,1270.47,BRL,1,,,Brasília,DF,Brasil,False,False,6371.33
T00007572,2024-09-25 14:51:07,A000529,C01242,PIX,Débito,Aprovada,Compras,Eletrônicos,FastShop,5732.0,142.48,BRL,1,,,Olinda,PE,Brasil,False,False,840.09
T00007573,2025-05-06 10:07:29,A001060,C00661,PIX,Débito,Pendente,Transporte,Aplicativo,Uber,4121.0,267.32,BRL,1,,,Feira de Santana,BA,Brasil,False,False,3495.0
T00007574,2025-06-25 02:24:42,A000978,C01242,PIX,Débito,Aprovada,Serviços,Assinatura,Dropbox,4899.0,373.64,BRL,1,,,Londrina,PR,Brasil,False,False,0.0
T00007575,2026-02-05 01:28:37,A001817,C00961,Cartão Presencial,Crédito,Aprovada,Saúde,Farmácia,Raia,5912.0,222.73,BRL,1,True,JNB6DR,Goiânia,GO,Brasil,False,False,1376.91
T00007576,2025-08-17 07:48:32,A001737,C00148,Cartão Presencial,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,534.54,BRL,1,True,X67RBN,Londrina,PR,Brasil,False,False,3681.45
T00007577,2025-09-19 15:22:49,A001756,C00666,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,50.53,BRL,1,True,66PDCS,Belo Horizonte,MG,Brasil,False,False,2538.06
T00007578,2025-10-24 01:47:50,A000288,C01099,App,Débito,Aprovada,Alimentação,Supermercado,BomPreço,5411.0,851.75,BRL,1,,,Londrina,PR,Brasil,False,False,4543.78
T00007579,2025-12-11 04:02:58,A002164,C00170,PIX,Débito,Pendente,Habitação,Luz,Enel,4900.0,677.37,BRL,1,,,Caruaru,PE,Brasil,False,False,1248.32
T00007580,2025-02-15 13:00:09,A000981,C00463,PIX,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,584.8,BRL,1,,,Canoas,RS,Brasil,False,False,3126.75
T00007581,2025-10-13 18:48:33,A001007,C00006,PIX,Débito,Aprovada,Saúde,Clínica,Doctor Now,,1116.18,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,1731.18
T00007582,2025-08-24 07:55:51,A000862,C00727,PIX,Débito,Aprovada,Habitação,Condomínio,Condomínio Alpha,6536.0,5185.89,BRL,1,,,Brasília,DF,Brasil,False,False,3784.51
T00007583,2024-12-30 03:35:11,A000862,C00727,Cartão Presencial,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,200.49,BRL,1,True,9URUUS,Florianópolis,SC,Brasil,False,False,668.64
T00007584,2025-09-18 13:58:15,A001022,C01408,PIX,Débito,Aprovada,Serviços,Assinatura,Adobe,4899.0,252.36,BRL,1,,,Goiânia,GO,Brasil,False,False,819.77
T00007585,2025-06-30 13:30:17,A002010,C00716,Saque ATM,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,300.0,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,4369.91
T00007586,2025-12-16 09:17:23,A001655,C00013,PIX,Débito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,460.19,BRL,1,,,Curitiba,PR,Brasil,False,False,3823.29
T00007587,2025-07-24 23:18:40,A001438,C01427,PIX,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,317.72,BRL,1,,,Uberlândia,MG,Brasil,False,False,4593.46
T00007588,2025-08-18 20:36:05,A001778,C01046,Cartão Presencial,Crédito,Falha,Compras,Vestuário,Loja Fashion,5651.0,127.59,BRL,1,True,,Olinda,PE,Brasil,False,False,2562.29
T00007589,2025-03-07 14:57:19,A001872,C00746,Cartão Online,Débito,Pendente,Impostos,Taxas,Sefaz,9399.0,173.25,BRL,1,,,Caruaru,PE,Brasil,False,False,1607.46
T00007590,2026-01-30 06:52:11,A001975,C00754,PIX,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,359.41,BRL,1,,,Santos,SP,Brasil,False,False,1108.05
T00007591,2025-06-18 15:21:56,A001794,C00356,Boleto,Débito,Aprovada,Lazer,Show,Eventim,7922.0,340.06,BRL,1,,,Porto Alegre,RS,Brasil,False,False,2483.82
T00007592,2025-03-28 21:07:29,A000883,C01458,Cartão Online,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,168.4,BRL,1,False,CV4SL6,Salvador,BA,Brasil,False,False,2617.49
T00007593,2025-01-06 10:20:58,A000575,C00617,Cartão Presencial,Débito,Aprovada,Habitação,Aluguel,Imobiliária Alpha,6513.0,493.13,BRL,4,True,5SRVTW,Porto Alegre,RS,Brasil,False,False,7075.67
T00007594,2024-12-04 05:26:49,A001146,C00461,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,237.07,BRL,1,,,Feira de Santana,BA,Brasil,False,False,0.0
T00007595,2025-02-22 01:44:43,A002164,C00170,PIX,Débito,Aprovada,Lazer,Cinema,UCI,7832.0,703.08,BRL,1,,,Salvador,BA,Brasil,False,False,630.16
T00007596,2025-09-12 20:35:49,A000579,C00623,Cartão Online,Crédito,Aprovada,Lazer,Cinema,UCI,7832.0,41.33,BRL,1,False,RM8XUA,Caxias do Sul,RS,Brasil,False,False,9289.82
T00007597,2025-11-12 13:57:59,A000748,C00670,App,Débito,Aprovada,Lazer,Show,Ticketmaster,7922.0,339.94,BRL,1,,,Canoas,RS,Brasil,False,False,815.17
T00007598,2024-10-07 15:04:36,A001427,C00624,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,999.83,BRL,1,,,Brasília,DF,Brasil,False,False,10059.33
T00007599,2026-01-27 09:25:44,A000047,C00705,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,440.12,BRL,1,,,Canoas,RS,Brasil,False,False,2870.74
T00007600,2025-11-26 08:07:24,A001454,C00445,Cartão Presencial,Crédito,Aprovada,Alimentação,Supermercado,Pão de Açúcar,5411.0,64.9,BRL,1,,M6SWCH,Vitória da Conquista,BA,Brasil,False,False,5291.21
T00007601,2025-04-06 10:05:29,A000660,C00531,App,Débito,Aprovada,Lazer,Bar,Bar do Zé,5813.0,377.56,BRL,1,,,Florianópolis,SC,Brasil,False,False,4135.16
T00007602,2025-12-26 13:34:32,A000118,C00811,Cartão Presencial,Crédito,Aprovada,Lazer,Show,Eventim,7922.0,122.17,BRL,1,,,Blumenau,SC,Brasil,False,False,3934.11
T00007603,2025-03-12 05:29:46,A001998,C00256,PIX,Débito,Aprovada,Serviços,Internet,Vivo Fibra,,676.02,BRL,1,,,Londrina,PR,Brasil,False,False,5476.6
T00007604,2025-10-03 18:20:36,A001564,C01036,TED,Débito,Aprovada,Lazer,Show,Eventim,7922.0,122.61,BRL,1,,,São José dos Campos,SP,Brasil,False,False,6722.06
T00007605,2025-08-10 05:55:44,A001822,C01212,Saque ATM,Débito,Pendente,Impostos,IPTU,Prefeitura Municipal,9399.0,300.0,BRL,1,,,Uberlândia,MG,Brasil,False,False,2526.96
T00007606,2024-09-18 22:53:21,A001552,C00564,Cartão Online,Crédito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,23.52,BRL,1,False,AJWP5T,Porto Alegre,RS,Brasil,False,True,1606.84
T00007607,2024-10-27 07:53:31,A000606,C00636,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,341.64,BRL,1,,,Olinda,PE,Brasil,False,False,3500.35
T00007608,2025-11-02 07:43:08,A001951,C00316,PIX,Débito,Aprovada,Habitação,Água,Corsan,4900.0,2053.73,BRL,1,,,Goiânia,GO,Brasil,False,False,7357.26
T00007609,2025-11-15 04:32:22,A000159,C01100,PIX,Débito,Aprovada,Serviços,Assinatura,Adobe,4899.0,646.49,BRL,1,,,Florianópolis,SC,Brasil,False,False,0.0
T00007610,2025-01-09 03:56:13,A001546,C00166,DOC,Débito,Aprovada,Alimentação,Supermercado,Pão de Açúcar,5411.0,92.63,BRL,1,,,Brasília,DF,Brasil,False,False,2335.79
T00007611,2025-07-20 11:30:55,A000154,C00024,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,1151.77,BRL,1,,,São Paulo,SP,Brasil,False,False,6349.66
T00007612,2025-02-27 22:50:23,A000332,C01187,App,Crédito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,182.46,BRL,1,,,Blumenau,SC,Brasil,False,False,2693.61
T00007613,2025-08-15 13:36:48,A000643,C00274,PIX,Débito,Aprovada,Compras,E-commerce,Amazon,5969.0,219.65,BRL,1,,,Joinville,SC,Brasil,False,False,4559.97
T00007614,2025-05-04 17:04:55,A001388,C01142,PIX,Débito,Aprovada,Compras,Eletrônicos,TechHouse,5732.0,409.81,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,1372.39
T00007615,2025-11-28 22:53:05,A002196,C00118,Cartão Online,Crédito,Aprovada,Lazer,Bar,Bar do Zé,5813.0,79.5,BRL,1,False,LTRUVE,Canoas,RS,Brasil,False,False,3036.36
T00007616,2025-02-19 20:19:56,A001531,C01068,PIX,Débito,Pendente,Transporte,Pedágio,Veloe,4784.0,1168.92,BRL,1,,,Goiânia,GO,Brasil,False,False,4229.57
T00007617,2025-05-22 22:02:37,A000213,C01243,PIX,Débito,Aprovada,Saúde,Farmácia,Raia,5912.0,173.21,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,2006.69
T00007618,2025-06-24 16:25:41,A000171,C00540,Internet Banking,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,4185.48,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,3309.9
T00007619,2026-01-29 07:10:29,A000267,C00199,PIX,Débito,Aprovada,Alimentação,Delivery,iFood,5812.0,149.27,BRL,1,,,Salvador,BA,Brasil,False,False,4903.47
T00007620,2026-01-27 05:32:30,A000261,C00969,Cartão Presencial,Crédito,Aprovada,Compras,Livraria,Saraiva,5942.0,151.8,BRL,1,True,,Ribeirão Preto,SP,Brasil,False,False,1578.69
T00007621,2025-12-03 16:31:43,A000464,C00082,Boleto,Débito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,351.44,BRL,1,,,São José dos Campos,SP,Brasil,False,False,3873.71
T00007622,2025-11-08 07:18:24,A000939,C00562,Cartão Online,Crédito,Aprovada,Compras,Vestuário,Moda Center,5651.0,144.43,BRL,1,False,Y2CEEU,Florianópolis,SC,Brasil,False,False,0.0
T00007623,2025-11-13 22:49:45,A001806,C01395,Internet Banking,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,185.84,BRL,1,,,Campinas,SP,Brasil,False,False,3581.55
T00007624,2024-10-17 13:57:14,A001176,C00006,Boleto,Débito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,607.58,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,3968.95
T00007625,2025-01-05 03:28:39,A001313,C00619,Cartão Online,Débito,Aprovada,Habitação,Aluguel,Imobiliária Alpha,6513.0,203.6,BRL,1,False,DG5RUQ,Rio de Janeiro,RJ,Brasil,False,False,5663.4
T00007626,2025-10-26 03:38:53,A001673,C00758,TED,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,137.7,BRL,1,,,Brasília,DF,Brasil,False,False,3463.82
T00007627,2025-11-10 09:42:24,A001725,C01019,PIX,Débito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,300.95,BRL,1,,,Brasília,DF,Brasil,False,False,1453.99
T00007628,2025-06-12 03:51:33,A001114,C00947,Boleto,Débito,Aprovada,Lazer,Cinema,Cinemark,7832.0,1193.78,BRL,1,,,Brasília,DF,Brasil,False,False,4495.39
T00007629,2024-10-20 18:33:04,A001261,C00341,TED,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,775.28,BRL,1,,,Caruaru,PE,Brasil,False,False,7629.98
T00007630,2024-10-09 12:03:12,A001527,C01260,PIX,Débito,Aprovada,Lazer,Show,Ticketmaster,7922.0,490.5,BRL,1,,,Brasília,DF,Brasil,False,False,3108.72
T00007631,2024-10-17 13:15:33,A001378,C00694,Saque ATM,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,400.0,BRL,1,,,Porto Alegre,RS,Brasil,False,False,414.73
T00007632,2025-06-17 23:43:00,A001608,C01373,Cartão Presencial,Crédito,Aprovada,Alimentação,Lanchonete,Burger House,5814.0,44.64,BRL,1,True,Y9NW2B,Salvador,BA,Brasil,False,False,0.0
T00007633,2024-10-21 16:45:36,A000044,C00779,PIX,Débito,Aprovada,Transporte,Aplicativo,InDrive,,420.86,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,1666.28
T00007634,2025-06-17 11:57:08,A001709,C00632,Cartão Online,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,108.19,BRL,1,,PXVLHA,Salvador,BA,Brasil,False,False,2488.88
T00007635,2025-06-27 05:34:07,A000120,C00940,PIX,Débito,Aprovada,Serviços,Assinatura,Dropbox,4899.0,116.21,BRL,1,,,Blumenau,SC,Brasil,False,False,3697.42
T00007636,2025-09-15 18:23:07,A001876,C00838,Cartão Presencial,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,411.89,BRL,1,True,RGCSJQ,Brasília,DF,Brasil,False,False,4475.8
T00007637,2025-09-04 09:42:21,A001019,C01440,Saque ATM,Débito,Aprovada,Transporte,Estacionamento,Park&Go,7523.0,100.0,BRL,1,,,Curitiba,PR,Brasil,False,False,1092.06
